2019/04/18 20:22:26 [notice] 7436#6776: signal process started
2019/04/18 20:28:01 [emerg] 12700#6984: "server_tokens" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:4
2019/04/18 20:28:29 [emerg] 12460#11644: "add_header" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:8
2019/04/18 20:28:45 [emerg] 8020#7960: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:3
2019/04/18 20:29:48 [emerg] 9964#4972: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:2
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.notes" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.notes HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cgi+" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cgi+ HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.access" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.access HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.com" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.com HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.render_warning_screen" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.render_warning_screen HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [crit] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.exe|dir" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.exe|dir HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.db" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.db HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.tcl" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.tcl HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.dk" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.dk HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:25 [error] 8784#13012: *46 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.x-shop" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.x-shop HTTP/1.1", host: "192.168.0.107"
